date,hour,order_id,user_id,financial_status,lineitem_sku,lineitem_name,lineitem_variant,color,genero,categoria,lineitem_quantity,lineitem_price,lineitem_total,lineitem_compare_at_price,lineitem_discount,lineitem_percent_discount,range_discount,discount_filter,con_descuento_items,sin_descuento_items
2023-04-09,16,WAIRA-11400,eliaraujo@yahoo.com,paid,VEST-ROS-AZU-M,Vestido Rosendo,M,Azul Marino,Unisex,Vestido,1,122.44,122.44,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-25,0,WAIRA-11401,agustinguijarro@chaves.es,paid,POLE-SOF-AZU-M,Polera Sofía Mujer,M,Azul,Mujer,Polera,1,86.11,86.11,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-25,0,WAIRA-11401,agustinguijarro@chaves.es,paid,PANT-LUI-BLA-XL,Pantalón Luis Hombre,XL,Blanco,Hombre,Pantalón,1,170.4,170.4,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-22,18,WAIRA-11403,victorjover@cordero.es,paid,CASA-CAM-ROS-M,Casaca Camila Mujer,M,Rosado,Mujer,Casaca,1,149.37,149.37,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-22,18,WAIRA-11403,victorjover@cordero.es,paid,SACO-AND-NEG-M,Saco Andrés Hombre,M,Negro,Hombre,Saco,1,120.81,120.81,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-28,7,WAIRA-11405,herreracarla@llano-valverde.es,paid,VEST-FER-VER-XL,Vestido Fernanda Mujer,XL,Verde,Mujer,Vestido,1,185.87,185.87,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-07,5,WAIRA-11407,vpazos@yahoo.com,paid,SACO-FER-AZU-XL,Saco Fernanda Mujer,XL,Azul Marino,Mujer,Saco,1,193.01,193.01,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-09-03,20,WAIRA-11408,allergustavo@yahoo.com,paid,CHOM-LUI-BLA-M,Chompa Luis Hombre,M,Blanco,Hombre,Chompa,1,194.29,194.29,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-08,7,WAIRA-11409,rrueda@yahoo.com,paid,BLUS-GAS-AZU-S,Blusa Gastón,S,Azul Marino,Unisex,Blusa,1,89.71,89.71,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-21,1,WAIRA-11410,eligiaespana@abascal.com,paid,CAMI-DIE-GRI-XL,Camisa Diego Hombre,XL,Gris,Hombre,Camisa,1,153.42,153.42,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-09,23,WAIRA-11412,ubatalla@yahoo.com,paid,CAMI-LUC-AZU-L,Camisa Lucía Mujer,L,Azul Marino,Mujer,Camisa,1,187.1,187.1,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-25,12,WAIRA-11413,abadvictoria@bernal.com,paid,FALD-TEO-BEI-XL,Falda Teo,XL,Beige,Unisex,Falda,1,120.78,120.78,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-25,12,WAIRA-11413,abadvictoria@bernal.com,paid,PANT-FOR-MAR-M,Pantalón Fortunato,M,Marrón,Unisex,Pantalón,1,144.81,144.81,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-30,9,WAIRA-11414,visitacion03@ribera.org,paid,CASA-VAL-AZU-XL,Casaca Valeria Mujer,XL,Azul,Mujer,Casaca,1,87.45,87.45,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-28,10,WAIRA-11415,patricio19@yahoo.com,paid,CAMI-MAT-BEI-S,Camisa Mateo Hombre,S,Beige,Hombre,Camisa,1,102.53,102.53,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-28,10,WAIRA-11415,patricio19@yahoo.com,paid,CAMI-FER-AZU-M,Camisa Fernanda Mujer,M,Azul Marino,Mujer,Camisa,1,138.3,138.3,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-03-02,17,WAIRA-11417,hidalgoclementina@roura.com,paid,SACO-AND-NEG-L,Saco Andrea Mujer,L,Negro,Mujer,Saco,1,121.31,121.31,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-03-02,17,WAIRA-11417,hidalgoclementina@roura.com,paid,VEST-SOF-AZU-M,Vestido Sofía Mujer,M,Azul,Mujer,Vestido,1,152.18,152.18,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-09,17,WAIRA-11418,villalbaisabela@carbonell-gutierrez.org,paid,CAMI-JUA-NEG-XL,Camisa Juan Hombre,XL,Negro,Hombre,Camisa,1,176.12,176.12,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-09,17,WAIRA-11418,villalbaisabela@carbonell-gutierrez.org,paid,SHOR-FEL-ROJ-XL,Short Felicidad,XL,Rojo,Unisex,Short,1,96.16,96.16,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-09,17,WAIRA-11418,villalbaisabela@carbonell-gutierrez.org,paid,PANT-ALB-AZU-L,Pantalón Albina,L,Azul,Unisex,Pantalón,1,127.62,127.62,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-21,22,WAIRA-11419,blanesvera@yahoo.com,paid,PANT-MIG-VER-S,Pantalón Miguel Hombre,S,Verde,Hombre,Pantalón,1,86.61,86.61,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-19,11,WAIRA-11420,bertaamaya@yahoo.com,paid,CHOM-DAN-MAR-S,Chompa Daniela Mujer,S,Marrón,Mujer,Chompa,1,80.71,80.71,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-28,11,WAIRA-11421,epera@yahoo.com,paid,SACO-CAR-GRI-S,Saco Carlos Hombre,S,Gris,Hombre,Saco,1,134.85,134.85,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-15,21,WAIRA-11423,sorayavalenzuela@becerra.es,paid,FALD-MIG-ROS-XL,Falda Miguel,XL,Rosado,Unisex,Falda,1,150.01,150.01,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-24,14,WAIRA-11425,herranzglauco@hotmail.com,paid,VEST-GEM-BLA-XL,Vestido Gema,XL,Blanco,Unisex,Vestido,1,111.64,111.64,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-24,14,WAIRA-11425,herranzglauco@hotmail.com,paid,POLE-BEL-GRI-M,Polera Belén,M,Gris,Unisex,Polera,1,96.63,96.63,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-10,10,WAIRA-11426,elisa71@hotmail.com,paid,POLO-MIG-AZU-XS,Polo Miguel Hombre,XS,Azul Marino,Hombre,Polo,1,175.4,175.4,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-22,12,WAIRA-11428,teclasevilla@sandoval.es,paid,SHOR-FER-ROS-M,Short Fernanda Mujer,M,Rosado,Mujer,Short,1,162.93,162.93,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-22,12,WAIRA-11428,teclasevilla@sandoval.es,paid,SACO-DIE-ROS-M,Saco Diego Hombre,M,Rosado,Hombre,Saco,1,148.52,148.52,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-22,12,WAIRA-11428,teclasevilla@sandoval.es,paid,POLE-ELI-AZU-M,Polera Eliana,M,Azul,Unisex,Polera,1,197.73,197.73,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-22,12,WAIRA-11428,teclasevilla@sandoval.es,paid,CHOM-CAR-MAR-M,Chompa Carla Mujer,M,Marrón,Mujer,Chompa,1,96.6,96.6,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-18,2,WAIRA-11429,diazmicaela@cuevas.com,pending,VEST-FER-GRI-L,Vestido Fernanda Mujer,L,Gris,Mujer,Vestido,1,163.35,163.35,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-29,9,WAIRA-11430,vegadionisio@yahoo.com,paid,VEST-CAR-BEI-M,Vestido Carlos Hombre,M,Beige,Hombre,Vestido,1,110.18,110.18,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-29,9,WAIRA-11430,vegadionisio@yahoo.com,paid,SACO-SAL-GRI-L,Saco Salomé,L,Gris,Unisex,Saco,1,166.03,166.03,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-07,3,WAIRA-11432,luz11@saura.es,paid,POLO-LUC-NEG-L,Polo Lucía Mujer,L,Negro,Mujer,Polo,1,180.08,180.08,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-25,8,WAIRA-11433,reynapomares@yahoo.com,paid,CAMI-CLE-CEL-M,Camisa Clementina,M,Celeste,Unisex,Camisa,1,154.44,154.44,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-25,8,WAIRA-11433,reynapomares@yahoo.com,paid,VEST-AND-CEL-S,Vestido Andrés Hombre,S,Celeste,Hombre,Vestido,1,104.63,104.63,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-25,8,WAIRA-11433,reynapomares@yahoo.com,paid,BLUS-CAR-ROS-S,Blusa Carla Mujer,S,Rosado,Mujer,Blusa,1,169.38,169.38,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-22,5,WAIRA-11436,maristelaagudo@bauza.com,paid,CASA-NUR-AZU-M,Casaca Nuria,M,Azul Marino,Unisex,Casaca,1,142.92,142.92,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-27,23,WAIRA-11437,liliavara@ramis.org,pending,CHOM-MAT-VER-XL,Chompa Mateo Hombre,XL,Verde,Hombre,Chompa,1,175.89,175.89,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-17,9,WAIRA-11438,ecarballo@hotmail.com,paid,POLE-OMA-GRI-S,Polera Omar,S,Gris,Unisex,Polera,1,142.26,142.26,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-28,23,WAIRA-11439,alegrefortunato@hotmail.com,paid,VEST-VAL-NEG-M,Vestido Valeria Mujer,M,Negro,Mujer,Vestido,1,80.85,80.85,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-10,16,WAIRA-11441,rosadosigfrido@hotmail.com,pending,CHOM-MIG-NEG-L,Chompa Miguel Hombre,L,Negro,Hombre,Chompa,1,143.26,143.26,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-20,11,WAIRA-11442,xvelez@gallart-villegas.es,paid,SHOR-PED-BLA-S,Short Pedro Hombre,S,Blanco,Hombre,Short,1,136.95,136.95,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-20,11,WAIRA-11442,xvelez@gallart-villegas.es,paid,SHOR-MAT-AZU-S,Short Mateo Hombre,S,Azul Marino,Hombre,Short,1,87.99,87.99,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-20,11,WAIRA-11442,xvelez@gallart-villegas.es,paid,POLO-FEL-MAR-M,Polo Feliciana,M,Marrón,Unisex,Polo,1,129.95,129.95,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-10,9,WAIRA-11445,casemirofonseca@carbo.es,paid,SHOR-MOD-MAR-XL,Short Modesta,XL,Marrón,Unisex,Short,1,107.34,107.34,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-10,9,WAIRA-11445,casemirofonseca@carbo.es,paid,VEST-SAN-ROJ-L,Vestido Sancho,L,Rojo,Unisex,Vestido,1,133.99,133.99,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-28,8,WAIRA-11448,solsonaana@yahoo.com,paid,PANT-CAR-ROJ-M,Pantalón Carla Mujer,M,Rojo,Mujer,Pantalón,1,89.45,89.45,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-01,3,WAIRA-11449,alemariscal@gmail.com,paid,POLO-GUA-AZU-XS,Polo Guadalupe,XS,Azul Marino,Unisex,Polo,1,80.64,80.64,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-23,17,WAIRA-11451,basiliogisbert@yahoo.com,paid,SACO-SAB-BEI-M,Saco Sabas,M,Beige,Unisex,Saco,1,162.94,162.94,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-24,5,WAIRA-11453,bernatrosa@yahoo.com,paid,VEST-CAR-BLA-L,Vestido Carla Mujer,L,Blanco,Mujer,Vestido,1,89.65,89.65,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-24,5,WAIRA-11453,bernatrosa@yahoo.com,paid,CAMI-EUT-VER-M,Camisa Eutropio,M,Verde,Unisex,Camisa,1,106.11,106.11,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-19,4,WAIRA-11455,jonatan54@gallo-lillo.com,paid,PANT-REY-VER-XL,Pantalón Reyes,XL,Verde,Unisex,Pantalón,1,109.21,109.21,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-15,2,WAIRA-11456,esperanza73@narvaez.com,paid,CASA-TIM-VER-XL,Casaca Timoteo,XL,Verde,Unisex,Casaca,1,132.33,132.33,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-15,2,WAIRA-11456,esperanza73@narvaez.com,paid,BLUS-AND-NEG-M,Blusa Andrea Mujer,M,Negro,Mujer,Blusa,1,175.19,175.19,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-14,16,WAIRA-11457,teodosiopol@gmail.com,paid,SHOR-MIG-ROJ-L,Short Miguel Hombre,L,Rojo,Hombre,Short,1,104.83,104.83,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-03-08,20,WAIRA-11458,norbertopalomares@sainz-ribera.com,paid,BLUS-MAR-AZU-M,Blusa Mar,M,Azul Marino,Unisex,Blusa,1,168.35,168.35,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-03-08,20,WAIRA-11458,norbertopalomares@sainz-ribera.com,paid,POLO-AND-VER-S,Polo Andrea Mujer,S,Verde,Mujer,Polo,1,144.77,144.77,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-17,14,WAIRA-11459,avall@yahoo.com,paid,CHOM-CAM-BEI-S,Chompa Camila Mujer,S,Beige,Mujer,Chompa,1,127.78,127.78,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-06-17,14,WAIRA-11459,avall@yahoo.com,paid,CASA-SOF-BEI-L,Casaca Sofía Mujer,L,Beige,Mujer,Casaca,1,144.39,144.39,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-07,20,WAIRA-11462,rosana@julian.es,paid,VEST-WIL-ROS-S,Vestido Wilfredo,S,Rosado,Unisex,Vestido,1,178.81,178.81,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-04-29,18,WAIRA-11463,martijose-miguel@gmail.com,paid,FALD-MIG-BLA-L,Falda Miguel Ángel,L,Blanco,Unisex,Falda,1,161.52,161.52,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-13,2,WAIRA-11464,vmacias@aguirre.com,paid,FALD-DIE-GRI-M,Falda Diego Hombre,M,Gris,Hombre,Falda,1,199.35,199.35,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-27,18,WAIRA-11465,maciasguiomar@pinedo.es,paid,CAMI-VAL-BLA-XL,Camisa Valeria Mujer,XL,Blanco,Mujer,Camisa,1,185.85,185.85,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-05-27,18,WAIRA-11465,maciasguiomar@pinedo.es,paid,CASA-PED-VER-L,Casaca Pedro Hombre,L,Verde,Hombre,Casaca,1,118.97,118.97,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-05,16,WAIRA-11466,atilioblanch@hotmail.com,paid,CHOM-JUA-AZU-M,Chompa Juan Hombre,M,Azul Marino,Hombre,Chompa,1,129.73,129.73,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-04,20,WAIRA-11467,candido01@yahoo.com,paid,POLE-PAU-VER-XS,Polera Paulina,XS,Verde,Unisex,Polera,1,126.0,126.0,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-04,20,WAIRA-11467,candido01@yahoo.com,paid,VEST-GER-BEI-M,Vestido Gerardo,M,Beige,Unisex,Vestido,1,104.39,104.39,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-08,11,WAIRA-11468,yortuno@yahoo.com,pending,POLE-REY-ROS-M,Polera Reynaldo,M,Rosado,Unisex,Polera,1,147.61,147.61,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-29,22,WAIRA-11470,elias68@aguado.com,paid,POLE-FER-BEI-XL,Polera Fernanda Mujer,XL,Beige,Mujer,Polera,1,94.34,94.34,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-17,12,WAIRA-11471,tomasa73@abad.com,paid,SACO-HOR-CEL-M,Saco Horacio,M,Celeste,Unisex,Saco,1,128.17,128.17,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-17,12,WAIRA-11471,tomasa73@abad.com,paid,VEST-VAL-AZU-M,Vestido Valeria Mujer,M,Azul Marino,Mujer,Vestido,1,148.91,148.91,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-01-31,15,WAIRA-11472,samu04@yahoo.com,paid,CASA-JUL-BEI-XL,Casaca Julieta,XL,Beige,Unisex,Casaca,1,183.34,183.34,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-04-21,6,WAIRA-11473,wpizarro@pineda.es,paid,POLO-AND-AZU-XL,Polo Andrea Mujer,XL,Azul Marino,Mujer,Polo,1,169.13,169.13,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-04-21,6,WAIRA-11473,wpizarro@pineda.es,paid,POLO-LUI-BLA-M,Polo Luis Hombre,M,Blanco,Hombre,Polo,1,130.7,130.7,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-08-06,18,WAIRA-11474,mamen68@yahoo.com,paid,BLUS-SEL-ROJ-XS,Blusa Selena,XS,Rojo,Unisex,Blusa,1,106.96,106.96,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-12,20,WAIRA-11475,gabrielvilla@yahoo.com,paid,CHOM-FER-ROS-M,Chompa Fernanda Mujer,M,Rosado,Mujer,Chompa,1,98.69,98.69,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-20,18,WAIRA-11476,ovilar@hotmail.com,paid,CAMI-PER-CEL-M,Camisa Perlita,M,Celeste,Unisex,Camisa,1,148.97,148.97,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-21,18,WAIRA-11477,jhernandez@yahoo.com,paid,PANT-DIE-GRI-M,Pantalón Diego Hombre,M,Gris,Hombre,Pantalón,1,153.8,153.8,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-22,23,WAIRA-11478,rsomoza@gmail.com,paid,CASA-ÁFR-GRI-M,Casaca África,M,Gris,Unisex,Casaca,1,152.73,152.73,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-06,11,WAIRA-11479,jcornejo@yahoo.com,paid,FALD-DIE-ROJ-M,Falda Diego Hombre,M,Rojo,Hombre,Falda,1,181.35,181.35,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-18,1,WAIRA-11480,omarnavas@hotmail.com,pending,PANT-RUP-ROJ-XL,Pantalón Ruperta,XL,Rojo,Unisex,Pantalón,1,177.46,177.46,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-18,1,WAIRA-11480,omarnavas@hotmail.com,pending,SHOR-AND-MAR-M,Short Andrés Hombre,M,Marrón,Hombre,Short,1,152.17,152.17,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-08-18,1,WAIRA-11480,omarnavas@hotmail.com,pending,BLUS-DAN-GRI-XL,Blusa Daniela Mujer,XL,Gris,Mujer,Blusa,1,189.01,189.01,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-15,6,WAIRA-11481,trinidad23@yahoo.com,paid,SHOR-LUC-ROJ-S,Short Lucía Mujer,S,Rojo,Mujer,Short,1,120.05,120.05,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-17,9,WAIRA-11483,mlanda@arevalo.es,paid,CHOM-DAN-GRI-XL,Chompa Daniela Mujer,XL,Gris,Mujer,Chompa,1,125.56,125.56,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-02,20,WAIRA-11486,blancaaugusto@gmail.com,paid,SHOR-CIR-AZU-M,Short Ciriaco,M,Azul Marino,Unisex,Short,1,112.22,112.22,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-02,20,WAIRA-11486,blancaaugusto@gmail.com,paid,BLUS-ITZ-BLA-M,Blusa Itziar,M,Blanco,Unisex,Blusa,1,182.81,182.81,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-17,15,WAIRA-11487,fontluciano@yahoo.com,paid,SHOR-TRI-GRI-M,Short Trinidad,M,Gris,Unisex,Short,1,96.98,96.98,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-17,15,WAIRA-11487,fontluciano@yahoo.com,paid,FALD-LUC-BEI-M,Falda Lucía Mujer,M,Beige,Mujer,Falda,1,181.88,181.88,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-06-19,11,WAIRA-11488,gallosaturnino@bustamante.org,paid,CASA-NIL-CEL-S,Casaca Nilo,S,Celeste,Unisex,Casaca,1,113.51,113.51,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-21,1,WAIRA-11490,cgutierrez@tapia.org,paid,POLO-PED-BLA-S,Polo Pedro Hombre,S,Blanco,Hombre,Polo,1,94.58,94.58,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-12-21,1,WAIRA-11490,cgutierrez@tapia.org,paid,CHOM-FAB-AZU-XS,Chompa Fabiola,XS,Azul,Unisex,Chompa,1,194.57,194.57,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-11-06,9,WAIRA-11491,rodarafa@tomas.com,paid,POLO-FER-ROS-XS,Polo Fernanda Mujer,XS,Rosado,Mujer,Polo,1,133.81,133.81,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-19,19,WAIRA-11493,torrijosirma@gmail.com,paid,VEST-VER-ROJ-XL,Vestido Verónica,XL,Rojo,Unisex,Vestido,1,101.92,101.92,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-11-15,4,WAIRA-11494,rpages@hotmail.com,paid,PANT-DON-MAR-S,Pantalón Donato,S,Marrón,Unisex,Pantalón,1,90.5,90.5,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-02-16,23,WAIRA-11495,vsomoza@pedro-chaves.org,paid,BLUS-DAN-CEL-S,Blusa Daniela Mujer,S,Celeste,Mujer,Blusa,1,168.74,168.74,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-21,14,WAIRA-11496,encarnita41@gomis.es,pending,PANT-JUA-ROS-S,Pantalón Juan Hombre,S,Rosado,Hombre,Pantalón,1,125.85,125.85,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-02-02,19,WAIRA-11499,roldanpaulina@vigil.es,paid,CAMI-IKE-ROJ-XS,Camisa Iker,XS,Rojo,Unisex,Camisa,1,154.0,154.0,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-07-26,2,WAIRA-11500,cristinaesparza@carrion-anaya.es,paid,FALD-FER-NEG-M,Falda Fernanda Mujer,M,Negro,Mujer,Falda,1,149.51,149.51,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-08,5,WAIRA-11501,mollapolonia@boix-prats.es,pending,VEST-EMM-NEG-L,Vestido Emma,L,Negro,Unisex,Vestido,1,120.53,120.53,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-05,20,WAIRA-11504,rverdejo@roldan.com,paid,FALD-CRU-AZU-XS,Falda Cruz,XS,Azul,Unisex,Falda,1,173.87,173.87,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-07-05,20,WAIRA-11504,rverdejo@roldan.com,paid,CHOM-HER-MAR-L,Chompa Herberto,L,Marrón,Unisex,Chompa,1,153.0,153.0,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-03,0,WAIRA-11505,murteobaldo@gmail.com,paid,CHOM-VAL-BEI-XL,Chompa Valeria Mujer,XL,Beige,Mujer,Chompa,1,99.26,99.26,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-12-03,0,WAIRA-11505,murteobaldo@gmail.com,paid,CHOM-BÁR-MAR-S,Chompa Bárbara,S,Marrón,Unisex,Chompa,1,91.56,91.56,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-03-22,14,WAIRA-11506,danielacortina@galvez.com,paid,CAMI-MAT-ROJ-M,Camisa Mateo Hombre,M,Rojo,Hombre,Camisa,1,159.86,159.86,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-29,22,WAIRA-11507,aragonasuncion@hotmail.com,paid,FALD-MAR-MAR-M,Falda María Pilar,M,Marrón,Unisex,Falda,1,150.14,150.14,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-03-27,4,WAIRA-11509,esaavedra@ropero-bas.com,pending,FALD-DAN-BEI-S,Falda Daniela Mujer,S,Beige,Mujer,Falda,1,127.34,127.34,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-09-08,20,WAIRA-11511,ruperto56@hotmail.com,paid,CAMI-DAR-ROS-M,Camisa Darío,M,Rosado,Unisex,Camisa,1,176.37,176.37,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-03-22,3,WAIRA-11513,chucho85@fuster.es,paid,CAMI-FER-AZU-M,Camisa Fernanda Mujer,M,Azul Marino,Mujer,Camisa,1,126.0,126.0,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-05-28,2,WAIRA-11514,sol54@camps.es,paid,SACO-TOM-CEL-S,Saco Tomás,S,Celeste,Unisex,Saco,1,93.56,93.56,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-04-06,3,WAIRA-11516,osanz@hotmail.com,pending,CASA-MIG-GRI-M,Casaca Miguela,M,Gris,Unisex,Casaca,1,191.86,191.86,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-20,5,WAIRA-11517,blancobuenaventura@yahoo.com,paid,SACO-CAR-ROJ-S,Saco Carla Mujer,S,Rojo,Mujer,Saco,1,197.99,197.99,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-20,5,WAIRA-11517,blancobuenaventura@yahoo.com,paid,BLUS-MAT-NEG-M,Blusa Mateo Hombre,M,Negro,Hombre,Blusa,1,116.16,116.16,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-12,18,WAIRA-11518,muroedgardo@exposito-martin.es,paid,POLE-LUC-AZU-S,Polera Lucía Mujer,S,Azul,Mujer,Polera,1,159.67,159.67,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-12,18,WAIRA-11518,muroedgardo@exposito-martin.es,paid,SHOR-MAC-AZU-XS,Short Macaria,XS,Azul Marino,Unisex,Short,1,184.14,184.14,,0.0,0.0,Sin descuento,Sin descuento,0,1
2024-01-12,18,WAIRA-11518,muroedgardo@exposito-martin.es,paid,BLUS-TER-NEG-L,Blusa Teresa,L,Negro,Unisex,Blusa,1,111.09,111.09,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-10-30,9,WAIRA-11519,solanieves@yahoo.com,paid,BLUS-DAN-CEL-S,Blusa Daniela Mujer,S,Celeste,Mujer,Blusa,1,167.97,167.97,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-09-03,19,WAIRA-11520,victorianocheca@benet.es,paid,VEST-JOS-AZU-M,Vestido Jose Miguel,M,Azul Marino,Unisex,Vestido,1,91.67,91.67,,0.0,0.0,Sin descuento,Sin descuento,0,1
2023-04-15,21,WAIRA-11521,custodiamartinez@carreno.es,paid,CHOM-JOV-BLA-L,Chompa Jovita,L,Blanco,Unisex,Chompa,1,145.32,145.32,,0.0,0.0,Sin descuento,Sin descuento,0,1
