date,hour,order_id,user_id,financial_status,categoria,genero,billing_city,payment_method,discount_code,discount_amount,subtotal
2024-06-24,14,WAIRA-12524,sarmientojose-manuel@abella-angulo.com,paid,Saco,Mujer,La Molina,Yape,,0.0,639.56
2023-08-18,14,WAIRA-12563,guillenguadalupe@rossello.com,paid,Pantalón,Mujer,San Luis,Yape,,0.0,175.06
2024-10-16,14,WAIRA-12585,montanarafael@hotmail.com,pending,Saco,Mujer,San Isidro,Visa,,0.0,822.8
2024-08-02,14,WAIRA-12601,cirino69@yahoo.com,paid,Short,Unisex,San Borja,Yape,,0.0,480.84
2024-10-15,14,WAIRA-12615,jose-francisco40@castellanos-capdevila.org,paid,Saco,Unisex,Chorrillos,Mercado Pago,,0.0,382.78
2024-10-01,14,WAIRA-12623,maritapelaez@bosch.net,paid,Vestido,Unisex,Magdalena,Transferencia,,0.0,617.44
2024-05-22,14,WAIRA-12739,maria-joseabril@gmail.com,paid,Saco,Unisex,Lince,Mercado Pago,,0.0,1015.65
2024-04-07,14,WAIRA-12748,nsancho@gmail.com,pending,Vestido,Unisex,San Borja,Mercado Pago,,0.0,580.99
2024-04-09,14,WAIRA-12750,aristides56@moreno.es,pending,Polera,Unisex,Jesús María,Mercado Pago,,0.0,491.93
2024-02-04,14,WAIRA-12767,gangulo@hotmail.com,paid,Polera,Unisex,La Victoria,Visa,,0.0,1041.28
2023-11-26,14,WAIRA-12791,bborja@sarmiento.es,paid,Vestido,Mujer,Surquillo,Yape,,0.0,615.36
2024-12-22,14,WAIRA-12810,pedrerograciana@barrera.com,paid,Vestido,Mujer,San Miguel,Mercado Pago,,0.0,658.08
2024-05-14,14,WAIRA-12826,aaronfabregat@yahoo.com,pending,Pantalón,Unisex,Lince,Yape,,0.0,134.81
2024-01-13,14,WAIRA-12839,magdalena28@gmail.com,pending,Short,Mujer,San Isidro,Yape,SUERTE,229.0,535.26
2023-11-04,14,WAIRA-12860,jose-mari76@gmail.com,paid,Short,Unisex,Chorrillos,Mercado Pago,,0.0,551.1
2023-03-16,14,WAIRA-12917,danamat@palomo.com,paid,Falda,Hombre,San Luis,Yape,,0.0,149.44
2024-02-27,14,WAIRA-12920,angela47@raya.es,paid,Short,Unisex,Pueblo Libre,Mercado Pago,,0.0,296.21
2023-02-23,14,WAIRA-12948,reyesnoemi@palau-riquelme.org,pending,Vestido,Unisex,San Miguel,Mercado Pago,,0.0,887.18
2023-10-17,14,WAIRA-12954,falconazahara@prado-lozano.com,pending,Polera,Unisex,La Molina,Mercado Pago,,0.0,400.55
2024-07-10,14,WAIRA-12965,tamayoaraceli@hotmail.com,paid,Short,Unisex,Surquillo,Mercado Pago,,0.0,201.34
2024-11-30,14,WAIRA-12981,sobrinobrunilda@gmail.com,paid,Short,Mujer,Chorrillos,Mercado Pago,,0.0,419.44
2024-07-26,14,WAIRA-13007,chaconchucho@yahoo.com,paid,Falda,Mujer,La Victoria,Yape,,0.0,860.93
2024-07-08,14,WAIRA-13030,krios@alvaro.org,pending,Short,Unisex,Miraflores,Mercado Pago,,0.0,589.78
2024-07-25,14,WAIRA-13047,ecabeza@salom-hervas.com,paid,Vestido,Unisex,Barranco,Mercado Pago,,0.0,575.74
2023-12-10,14,WAIRA-13081,sandra72@gmail.com,paid,Polera,Mujer,Santiago de Surco,Mercado Pago,,0.0,429.03
2024-03-31,14,WAIRA-13089,uferrandiz@cerda.com,paid,Chompa,Unisex,San Miguel,Mercado Pago,,0.0,80.68
2024-12-06,14,WAIRA-13124,avilaangelita@lamas.net,paid,Vestido,Mujer,La Victoria,Yape,,0.0,522.95
2023-11-07,14,WAIRA-13134,lopeprieto@prats.org,paid,Saco,Hombre,Barranco,Mercado Pago,,0.0,283.54
2023-10-03,14,WAIRA-13136,pperalta@hotmail.com,paid,Falda,Unisex,La Molina,Yape,,0.0,167.98
2023-06-13,14,WAIRA-13166,vcarrasco@hotmail.com,paid,Polo,Unisex,Magdalena,Yape,,0.0,622.1
2024-05-16,14,WAIRA-13188,herranzrosenda@gmail.com,paid,Polera,Mujer,La Victoria,Transferencia,,0.0,222.52
2023-01-22,14,WAIRA-13191,clarareguera@uribe.com,paid,Short,Unisex,Pueblo Libre,Mercado Pago,,0.0,875.37
2024-10-28,14,WAIRA-13196,murilloadoracion@yahoo.com,paid,Camisa,Unisex,Jesús María,Visa,,0.0,197.41
2024-08-07,14,WAIRA-13201,gabriel84@tellez.es,paid,Polera,Mujer,Jesús María,Mercado Pago,,0.0,277.42
2023-08-19,14,WAIRA-13202,sofiahervas@yahoo.com,paid,Pantalón,Unisex,Magdalena,Mercado Pago,,0.0,420.12
2023-12-09,14,WAIRA-13220,xballester@araujo.com,paid,Short,Unisex,Chorrillos,Yape,,0.0,433.61
2023-03-14,14,WAIRA-13246,evasobrino@vilaplana-enriquez.com,paid,Saco,Unisex,San Miguel,Yape,,0.0,344.2
2024-11-17,14,WAIRA-13300,noemi35@amigo.es,paid,Saco,Unisex,Santiago de Surco,Transferencia,,0.0,597.15
2024-06-21,14,WAIRA-13353,agustinaberenguer@cerda-nadal.net,paid,Short,Unisex,San Borja,Mercado Pago,,0.0,308.06
2024-02-22,14,WAIRA-13381,jesusa86@yahoo.com,paid,Falda,Mujer,San Miguel,Mercado Pago,,0.0,194.79
2023-12-27,14,WAIRA-13404,felipa14@hotmail.com,paid,Vestido,Unisex,San Miguel,Mercado Pago,,0.0,832.65
2023-01-11,14,WAIRA-13406,agonzalez@coello.es,paid,Short,Mujer,Chorrillos,Yape,,0.0,90.69
2024-11-18,14,WAIRA-13429,pacifica65@canet.net,paid,Polo,Hombre,La Molina,Mercado Pago,,0.0,311.57
2024-12-11,14,WAIRA-13486,javiervazquez@hotmail.com,paid,Falda,Unisex,Pueblo Libre,Yape,,0.0,140.42
2023-01-07,14,WAIRA-13534,sandovaljacinto@aznar.es,paid,Saco,Unisex,Miraflores,Mercado Pago,,0.0,839.01
2023-11-07,14,WAIRA-13593,estebanagustin@urena.net,pending,Saco,Unisex,San Borja,Yape,,0.0,640.56
2023-12-20,14,WAIRA-13632,xquintana@yahoo.com,paid,Vestido,Mujer,Santiago de Surco,Mercado Pago,,0.0,430.52
2023-09-06,14,WAIRA-13653,jarregui@barrera.es,paid,Casaca,Unisex,Santiago de Surco,Mercado Pago,,0.0,736.14
2024-10-15,14,WAIRA-13654,almansaxavier@yahoo.com,paid,Chompa,Unisex,Lince,Yape,,0.0,298.52
2023-05-16,14,WAIRA-13665,nicanorpastor@bertran-sotelo.net,paid,Vestido,Mujer,La Molina,Yape,,0.0,754.73
2024-04-30,14,WAIRA-13666,trinidad69@anguita-galvez.es,paid,Polo,Unisex,La Molina,Mercado Pago,,0.0,588.54
2024-11-04,14,WAIRA-13667,josefinasegovia@yahoo.com,paid,Blusa,Unisex,Magdalena,Yape,,0.0,325.87
2023-06-25,14,WAIRA-13668,cristian08@yahoo.com,paid,Vestido,Unisex,La Molina,Yape,,0.0,256.21
2024-05-23,14,WAIRA-13701,jimenezestela@hotmail.com,pending,Falda,Unisex,Chorrillos,Yape,,0.0,172.85
2023-01-26,14,WAIRA-13725,armandotirado@yahoo.com,paid,Vestido,Hombre,Surquillo,Mercado Pago,,0.0,151.88
2023-03-12,14,WAIRA-13747,fortunatavalero@hotmail.com,paid,Short,Unisex,La Molina,Transferencia,,0.0,751.32
2023-10-13,14,WAIRA-13795,darellano@gmail.com,paid,Saco,Unisex,Barranco,Yape,,0.0,507.35
2023-08-17,14,WAIRA-13837,rosarioroldan@yahoo.com,pending,Short,Unisex,San Borja,Yape,,0.0,578.8
2024-07-29,14,WAIRA-13838,xiomara27@gmail.com,paid,Short,Mujer,San Luis,Visa,,0.0,498.55
2023-06-13,14,WAIRA-13862,heraclio39@becerra-valverde.es,paid,Saco,Mujer,Jesús María,Mercado Pago,,0.0,672.4
2023-05-20,14,WAIRA-13867,dulcecozar@hotmail.com,pending,Polo,Mujer,Pueblo Libre,Yape,,0.0,144.79
2024-10-05,14,WAIRA-13890,gmur@cabello.es,paid,Saco,Unisex,Jesús María,Mercado Pago,,0.0,718.43
2023-06-11,14,WAIRA-13960,dan03@giner.es,paid,Chompa,Unisex,La Victoria,Yape,,0.0,89.85
2023-12-29,14,WAIRA-14046,gargallopancho@garcia.es,paid,Saco,Unisex,Pueblo Libre,Mercado Pago,,0.0,500.07
2023-10-11,14,WAIRA-14055,ricardo18@gmail.com,paid,Vestido,Unisex,Jesús María,Transferencia,,0.0,522.29
2024-07-06,14,WAIRA-14097,linacorominas@yahoo.com,paid,Short,Unisex,Barranco,Mercado Pago,,0.0,823.9
2024-06-19,14,WAIRA-14117,yustehumberto@barrio-pomares.net,paid,Casaca,Unisex,Chorrillos,Yape,,0.0,178.54
2024-10-09,14,WAIRA-14204,tere97@roca-marco.org,paid,Saco,Unisex,La Molina,Yape,,0.0,832.07
2023-11-06,14,WAIRA-14212,leonelbatlle@yahoo.com,paid,Polo,Mujer,La Victoria,Mercado Pago,,0.0,1582.34
2024-08-18,14,WAIRA-14218,nidiamachado@luque-amoros.com,paid,Saco,Unisex,Surquillo,Yape,BIENVENIDA,77.0,692.17
2024-02-01,14,WAIRA-14260,eveliaalsina@quiroga-angel.com,paid,Vestido,Unisex,San Isidro,Transferencia,,0.0,642.0
2023-11-16,14,WAIRA-14270,nicocriado@yahoo.com,paid,Polo,Unisex,San Miguel,Visa,,0.0,730.01
2024-08-15,14,WAIRA-14298,amparo15@vilanova-moya.net,paid,Polo,Mujer,San Luis,Yape,,0.0,441.62
2023-02-04,14,WAIRA-14301,anastasiozurita@gmail.com,paid,Polera,Unisex,Santiago de Surco,Mercado Pago,,0.0,732.55
2024-12-17,14,WAIRA-14302,yalcantara@hotmail.com,paid,Polera,Unisex,Surquillo,Transferencia,,0.0,263.46
2023-08-24,14,WAIRA-14308,ggutierrez@espana.com,pending,Polo,Unisex,Surquillo,Mercado Pago,,0.0,144.85
2023-01-20,14,WAIRA-14337,molinercarlito@bermudez.com,paid,Vestido,Unisex,San Isidro,Mercado Pago,,0.0,393.4
2023-01-05,14,WAIRA-14351,padillacintia@gmail.com,paid,Chompa,Unisex,Barranco,Mercado Pago,,0.0,339.44
2024-04-11,14,WAIRA-14369,aalfaro@ballesteros-arribas.es,paid,Blusa,Mujer,San Isidro,Yape,SUERTE,29.0,66.93
2024-08-19,14,WAIRA-14409,alberoonofre@hotmail.com,paid,Blusa,Mujer,Surquillo,Yape,,0.0,276.9
2024-05-18,14,WAIRA-14410,igalvez@julia.com,paid,Saco,Mujer,Lince,Mercado Pago,,0.0,377.0
2024-03-28,14,WAIRA-14427,tserra@gmail.com,paid,Polera,Unisex,Chorrillos,Yape,,0.0,466.82
2024-03-25,14,WAIRA-14446,azconamartina@guerrero.es,paid,Chompa,Unisex,Magdalena,Mercado Pago,,0.0,521.61
2024-02-08,14,WAIRA-14479,eusebiodiego@segarra-pozo.es,paid,Short,Hombre,Santiago de Surco,Visa,,0.0,158.28
2024-03-15,14,WAIRA-14487,atienzahilda@hotmail.com,paid,Polo,Unisex,Surquillo,Yape,,0.0,287.19
2024-12-22,14,WAIRA-14499,reinajuanito@martin-cabello.com,paid,Saco,Unisex,Jesús María,Mercado Pago,,0.0,411.57
2023-06-08,14,WAIRA-14518,josepriego@solera-mateos.es,paid,Saco,Unisex,Miraflores,Mercado Pago,,0.0,407.09
2024-04-01,14,WAIRA-14535,lisandro72@yahoo.com,paid,Saco,Unisex,Santiago de Surco,Mercado Pago,,0.0,626.42
2023-01-02,14,WAIRA-14559,vidalcanals@gmail.com,paid,Camisa,Mujer,Lince,Transferencia,,0.0,283.5
2024-02-28,14,WAIRA-14568,belloruben@hotmail.com,paid,Polera,Mujer,La Victoria,Mercado Pago,,0.0,112.7
2023-06-15,14,WAIRA-14577,kcrespi@ropero.com,paid,Vestido,Mujer,San Miguel,Mercado Pago,,0.0,130.26
2023-05-04,14,WAIRA-14588,alicia02@gmail.com,paid,Camisa,Mujer,Jesús María,Yape,,0.0,80.92
2024-12-16,14,WAIRA-14626,jose-manuel87@yahoo.com,paid,Casaca,Unisex,Barranco,Mercado Pago,,0.0,556.34
2024-02-04,14,WAIRA-14650,mamentomas@gmail.com,paid,Falda,Unisex,San Borja,Yape,,0.0,765.36
2024-12-28,14,WAIRA-14659,isaias44@cortes.com,paid,Vestido,Unisex,San Luis,Mercado Pago,,0.0,691.83
2023-01-12,14,WAIRA-14681,hortensiaalarcon@gmail.com,paid,Vestido,Unisex,La Victoria,Mercado Pago,,0.0,510.97
2023-08-12,14,WAIRA-14730,oarregui@mendoza.com,paid,Vestido,Mujer,Pueblo Libre,Mercado Pago,,0.0,523.12
2023-11-19,14,WAIRA-14737,azahara49@gmail.com,paid,Short,Unisex,Pueblo Libre,Visa,,0.0,456.55
2023-08-04,14,WAIRA-14767,cbarroso@gmail.com,paid,Short,Unisex,Lince,Yape,,0.0,405.14
2023-11-04,14,WAIRA-14797,hescribano@alegria.es,paid,Vestido,Unisex,Lince,Mercado Pago,,0.0,119.21
2024-04-14,14,WAIRA-14805,lsanchez@benet.es,paid,Short,Unisex,Barranco,Mercado Pago,,0.0,860.37
2024-02-08,14,WAIRA-14814,uriartesosimo@andres.es,paid,Polo,Mujer,La Victoria,Yape,CYBER,123.0,123.33
2024-05-10,14,WAIRA-14818,francojulio-cesar@hurtado-ibarra.net,paid,Polo,Mujer,Santiago de Surco,Mercado Pago,,0.0,592.94
2023-08-09,14,WAIRA-14878,hernandezdulce@ferran.es,paid,Saco,Unisex,Miraflores,Mercado Pago,,0.0,497.77
2023-03-08,14,WAIRA-14887,solanasantos@hotmail.com,paid,Saco,Unisex,Chorrillos,Visa,,0.0,403.35
2023-04-28,14,WAIRA-14911,camilonieto@hotmail.com,paid,Saco,Unisex,La Molina,Transferencia,,0.0,658.78
2024-03-19,14,WAIRA-14934,kmulet@gmail.com,pending,Falda,Hombre,Magdalena,Mercado Pago,,0.0,316.2
2024-09-15,14,WAIRA-14987,martinponce@fabregat.es,paid,Short,Unisex,Magdalena,Mercado Pago,,0.0,606.35
2023-09-16,14,WAIRA-15007,vazquezjuliana@yahoo.com,paid,Short,Mujer,Magdalena,Yape,,0.0,492.13
2023-12-07,14,WAIRA-15018,candidavinas@hotmail.com,paid,Vestido,Unisex,Barranco,Mercado Pago,,0.0,594.29
2024-09-22,14,WAIRA-15037,enrique68@hotmail.com,paid,Polera,Unisex,Chorrillos,Mercado Pago,SUERTE,58.0,136.38
2024-04-21,14,WAIRA-15045,echeverriacasemiro@yahoo.com,paid,Polo,Unisex,La Victoria,Mercado Pago,,0.0,140.67
2023-02-26,14,WAIRA-15071,marianopardo@gmail.com,pending,Polo,Hombre,San Borja,Mercado Pago,,0.0,450.72
2023-06-05,14,WAIRA-15084,olmedopascual@campillo.es,paid,Short,Unisex,La Molina,Mercado Pago,,0.0,480.14
2024-02-17,14,WAIRA-15088,svalverde@gmail.com,paid,Polera,Unisex,Jesús María,Mercado Pago,,0.0,739.76
2024-07-11,14,WAIRA-15124,fabiananton@hotmail.com,paid,Short,Unisex,Miraflores,Mercado Pago,,0.0,573.57
2023-02-19,14,WAIRA-15187,carballotoni@hotmail.com,paid,Short,Unisex,San Luis,Mercado Pago,,0.0,469.93
2023-04-22,14,WAIRA-15245,feliciamarin@yahoo.com,paid,Polera,Unisex,Pueblo Libre,Yape,SUERTE,59.0,138.77
2023-05-28,14,WAIRA-15274,macariacanet@gmail.com,paid,Pantalón,Unisex,San Isidro,Mercado Pago,,0.0,123.06
2024-07-02,14,WAIRA-15281,loladuenas@gmail.com,paid,Vestido,Unisex,San Borja,Yape,,0.0,954.35
2024-10-03,14,WAIRA-15289,vascojauregui@yahoo.com,pending,Polera,Unisex,San Luis,Yape,,0.0,416.93
2023-03-12,14,WAIRA-15359,amayagimenez@palomares-ledesma.com,paid,Falda,Hombre,Chorrillos,Yape,CYBER,96.0,96.14
2023-10-07,14,WAIRA-15431,eliseo54@lasa.com,paid,Blusa,Hombre,San Borja,Mercado Pago,,0.0,137.81
2024-07-27,14,WAIRA-15438,arcelia01@cortes.es,paid,Polo,Mujer,Chorrillos,Yape,,0.0,901.97
2024-04-29,14,WAIRA-15480,alexandra24@pozo.com,pending,Vestido,Unisex,Barranco,Mercado Pago,,0.0,389.84
2023-01-03,14,WAIRA-15501,consuelogallardo@yahoo.com,paid,Pantalón,Unisex,Magdalena,Mercado Pago,,0.0,305.51
2024-05-18,14,WAIRA-15531,raul23@gmail.com,paid,Vestido,Unisex,Jesús María,Mercado Pago,,0.0,109.52
2024-11-05,14,WAIRA-15616,hsarmiento@yahoo.com,paid,Blusa,Hombre,Chorrillos,Mercado Pago,,0.0,558.15
2023-07-13,14,WAIRA-15642,alcidesreyes@hotmail.com,paid,Saco,Mujer,San Luis,Mercado Pago,,0.0,748.2
2024-12-28,14,WAIRA-15652,cayetanovalle@hotmail.com,paid,Falda,Unisex,Pueblo Libre,Yape,,0.0,539.13
2024-10-02,14,WAIRA-15678,goicoecheaaurora@yahoo.com,paid,Polo,Unisex,Pueblo Libre,Mercado Pago,,0.0,579.38
2023-06-24,14,WAIRA-15703,sansmaria-jose@hotmail.com,paid,Pantalón,Unisex,Santiago de Surco,Transferencia,,0.0,449.89
2024-07-21,14,WAIRA-15708,gaguilar@revilla-collado.net,paid,Short,Unisex,Magdalena,Yape,,0.0,730.34
2023-06-28,14,WAIRA-15731,carrillofabricio@cisneros.com,paid,Saco,Hombre,Lince,Mercado Pago,,0.0,475.83
2023-07-19,14,WAIRA-15732,alexlarrea@sosa.es,pending,Casaca,Mujer,La Molina,Mercado Pago,,0.0,266.79
2023-02-20,14,WAIRA-15779,horozco@acuna-lopez.net,pending,Vestido,Mujer,Jesús María,Mercado Pago,,0.0,165.8
2024-01-19,14,WAIRA-15788,vicenteborrego@hotmail.com,paid,Chompa,Unisex,Jesús María,Visa,,0.0,123.6
2024-11-01,14,WAIRA-15791,americablazquez@crespi.es,paid,Pantalón,Unisex,Magdalena,Mercado Pago,,0.0,311.65
2023-04-05,14,WAIRA-15792,julio-cesar52@hotmail.com,paid,Short,Unisex,Chorrillos,Yape,,0.0,393.7
2023-05-15,14,WAIRA-15802,mduran@davila-bosch.com,pending,Short,Unisex,Surquillo,Mercado Pago,,0.0,393.29
2024-07-23,14,WAIRA-15820,mario15@guzman-lamas.es,pending,Polo,Unisex,Surquillo,Mercado Pago,,0.0,798.04
2023-08-18,14,WAIRA-15857,erasmoluna@hotmail.com,paid,Chompa,Unisex,San Isidro,Visa,,0.0,104.87
2023-01-23,14,WAIRA-15867,kmiralles@yahoo.com,paid,Vestido,Unisex,Jesús María,Yape,BIENVENIDA,37.0,334.74
2023-04-24,14,WAIRA-15873,otiliapineda@alba.com,paid,Vestido,Unisex,Miraflores,Mercado Pago,,0.0,796.48
2023-01-18,14,WAIRA-15876,edaza@gmail.com,paid,Vestido,Unisex,San Borja,Mercado Pago,,0.0,523.4
2024-05-23,14,WAIRA-15903,visitacion08@hotmail.com,paid,Casaca,Hombre,San Borja,Yape,,0.0,112.45
2024-08-26,14,WAIRA-15917,condepancho@yahoo.com,paid,Saco,Unisex,Barranco,Mercado Pago,,0.0,446.92
2023-07-26,14,WAIRA-15918,utorrijos@hotmail.com,paid,Saco,Unisex,San Borja,Mercado Pago,CYBER,117.0,116.68
2023-03-01,14,WAIRA-15934,maxima25@yahoo.com,pending,Pantalón,Unisex,Surquillo,Transferencia,,0.0,1020.15
2024-04-19,14,WAIRA-15942,abrilquesada@gmail.com,pending,Short,Unisex,Surquillo,Yape,,0.0,540.06
2023-07-29,14,WAIRA-15947,gbusquets@yahoo.com,paid,Short,Hombre,Magdalena,Visa,,0.0,142.8
2024-10-03,14,WAIRA-15954,emilianachamorro@guzman.net,paid,Vestido,Hombre,Pueblo Libre,Mercado Pago,,0.0,630.4
2024-04-19,14,WAIRA-15971,griseldaandrade@hotmail.com,paid,Vestido,Mujer,San Borja,Mercado Pago,,0.0,392.75
2023-10-24,14,WAIRA-15979,darenas@manrique.org,paid,Polo,Unisex,Lince,Transferencia,SUERTE,132.0,307.19
2023-04-14,14,WAIRA-16063,espejotiburcio@yahoo.com,paid,Polo,Mujer,San Luis,Mercado Pago,,0.0,891.51
2024-01-15,14,WAIRA-16078,eloisabeltran@hotmail.com,paid,Vestido,Mujer,San Isidro,Mercado Pago,,0.0,475.97
2024-03-20,14,WAIRA-16150,pepita28@arevalo.net,paid,Vestido,Hombre,Santiago de Surco,Mercado Pago,,0.0,301.38
2023-09-05,14,WAIRA-16164,fosuna@pazos-lumbreras.com,paid,Short,Unisex,San Borja,Visa,,0.0,394.11
2023-04-22,14,WAIRA-16182,fabregatamalia@heredia.com,paid,Short,Mujer,Lince,Visa,,0.0,587.17
2023-10-25,14,WAIRA-16229,rbayon@huerta.com,pending,Saco,Unisex,Santiago de Surco,Mercado Pago,,0.0,436.54
2023-07-07,14,WAIRA-16259,carlos63@yahoo.com,paid,Short,Unisex,Magdalena,Mercado Pago,,0.0,532.39
2024-04-13,14,WAIRA-16260,imuniz@gmail.com,paid,Vestido,Unisex,San Luis,Transferencia,,0.0,727.58
2024-07-14,14,WAIRA-16275,pinedoadalberto@gmail.com,paid,Short,Mujer,La Victoria,Transferencia,,0.0,505.0
2023-08-02,14,WAIRA-16327,marc57@segarra-mora.net,paid,Vestido,Hombre,San Luis,Mercado Pago,,0.0,300.65
2024-03-13,14,WAIRA-16348,martinezflorencia@yahoo.com,paid,Polera,Hombre,Jesús María,Mercado Pago,,0.0,501.5
2023-07-10,14,WAIRA-16379,nayarafuertes@menendez.net,paid,Polo,Hombre,San Luis,Transferencia,,0.0,117.11
2023-09-19,14,WAIRA-16391,raquelcastell@mendoza.es,paid,Chompa,Unisex,Magdalena,Mercado Pago,,0.0,139.1
2024-12-05,14,WAIRA-16413,xsebastian@ordonez.es,pending,Polera,Unisex,San Miguel,Mercado Pago,SUERTE,66.0,154.34
2024-06-29,15,WAIRA-10002,anselmacorbacho@olive.com,paid,Vestido,Mujer,Surquillo,Yape,,0.0,358.92
2024-01-12,15,WAIRA-10011,oenriquez@castilla.es,paid,Camisa,Mujer,La Molina,Visa,,0.0,87.89
2023-01-26,15,WAIRA-10047,lorenabernal@yahoo.com,paid,Short,Mujer,San Luis,Yape,,0.0,799.03
2024-08-04,15,WAIRA-10082,psegarra@melendez-suarez.es,pending,Polo,Unisex,San Luis,Yape,,0.0,812.75
2024-04-26,15,WAIRA-10085,albafeijoo@gmail.com,paid,Saco,Unisex,Santiago de Surco,Visa,,0.0,299.51
2023-01-24,15,WAIRA-10086,carlito78@tomas.com,paid,Short,Unisex,Pueblo Libre,Mercado Pago,,0.0,314.41
2023-08-10,15,WAIRA-10089,rserrano@yahoo.com,paid,Vestido,Unisex,Surquillo,Yape,,0.0,722.4
2024-06-27,15,WAIRA-10128,cobojose@bello.es,paid,Pantalón,Unisex,San Borja,Yape,,0.0,645.37
2023-01-28,15,WAIRA-10167,eladio03@jaume-mayoral.es,paid,Pantalón,Unisex,San Isidro,Mercado Pago,,0.0,619.04
2023-02-01,15,WAIRA-10199,rociocuervo@pelaez.com,pending,Camisa,Unisex,La Molina,Mercado Pago,,0.0,105.97
2023-05-21,15,WAIRA-10202,prudencia54@pujadas.es,paid,Polo,Unisex,San Isidro,Yape,CYBER,197.0,197.32
2024-07-14,15,WAIRA-10241,abiliorueda@hotmail.com,paid,Pantalón,Unisex,La Molina,Yape,,0.0,539.46
2024-02-09,15,WAIRA-10295,inocenciovinas@cabello.com,paid,Casaca,Hombre,La Molina,Mercado Pago,CYBER,48.0,48.32
2023-04-15,15,WAIRA-10307,matilde45@yahoo.com,pending,Vestido,Mujer,Magdalena,Transferencia,,0.0,660.8
2024-01-17,15,WAIRA-10350,dalila43@canellas.com,paid,Short,Hombre,Magdalena,Yape,,0.0,725.23
2024-12-30,15,WAIRA-10384,mfranch@gmail.com,pending,Short,Unisex,Magdalena,Mercado Pago,,0.0,401.11
2024-01-19,15,WAIRA-10412,blancaespiridion@gmail.com,paid,Camisa,Hombre,Magdalena,Yape,,0.0,299.37
2023-03-28,15,WAIRA-10415,fabregasbonifacio@porras-mancebo.org,paid,Polo,Mujer,La Molina,Mercado Pago,,0.0,468.23
2023-09-17,15,WAIRA-10417,olara@gmail.com,paid,Short,Unisex,Pueblo Libre,Visa,,0.0,804.51
2023-11-02,15,WAIRA-10466,salmerontomas@yahoo.com,paid,Polera,Unisex,Pueblo Libre,Mercado Pago,,0.0,131.69
2023-09-05,15,WAIRA-10515,vazquezeliseo@hotmail.com,paid,Saco,Unisex,Lince,Mercado Pago,,0.0,403.16
2023-11-24,15,WAIRA-10550,pelayotolosa@yahoo.com,paid,Short,Unisex,San Miguel,Mercado Pago,CYBER,315.0,315.21
2024-04-06,15,WAIRA-10600,eufemiagascon@merino-casanova.com,paid,Vestido,Unisex,Jesús María,Yape,BIENVENIDA,87.0,787.37
2023-01-01,15,WAIRA-10611,revillahipolito@luna.org,paid,Short,Mujer,San Isidro,Yape,,0.0,366.12
2023-01-15,15,WAIRA-10612,ruperta19@yahoo.com,paid,Falda,Unisex,Chorrillos,Yape,,0.0,478.69
2024-09-02,15,WAIRA-10626,begonaduran@gmail.com,paid,Vestido,Unisex,San Borja,Yape,,0.0,119.62
2023-03-19,15,WAIRA-10673,eladio88@hotmail.com,paid,Vestido,Unisex,Jesús María,Yape,,0.0,1078.54
2023-12-15,15,WAIRA-10690,ricobustos@gmail.com,paid,Saco,Unisex,Barranco,Mercado Pago,,0.0,983.95
2024-09-07,15,WAIRA-10707,eesparza@gracia.es,paid,Short,Mujer,San Borja,Yape,,0.0,509.61
2023-12-19,15,WAIRA-10783,vpenalver@maestre.org,paid,Polo,Unisex,Surquillo,Mercado Pago,,0.0,251.51
2024-02-27,15,WAIRA-10805,ruizjavi@vara-lloret.com,paid,Polera,Unisex,La Molina,Mercado Pago,,0.0,450.49
2023-12-11,15,WAIRA-10878,clotildeguerrero@morante-barcelo.es,paid,Polera,Unisex,Magdalena,Yape,SUERTE,147.0,342.36
2023-12-07,15,WAIRA-10905,saturninorovira@yahoo.com,paid,Falda,Mujer,Jesús María,Yape,,0.0,169.87
2024-06-10,15,WAIRA-10913,nadalartemio@hotmail.com,pending,Short,Unisex,Miraflores,Yape,,0.0,405.01
2024-04-01,15,WAIRA-10919,isaiasmendez@gmail.com,paid,Polo,Hombre,La Victoria,Transferencia,,0.0,279.32
2024-05-04,15,WAIRA-10941,amarilis55@calleja-lozano.es,paid,Polo,Unisex,Magdalena,Yape,,0.0,480.84
2023-12-23,15,WAIRA-10947,carlitocadenas@peinado.com,paid,Vestido,Hombre,San Isidro,Yape,,0.0,384.52
2024-06-02,15,WAIRA-10951,agudoevita@gmail.com,paid,Chompa,Mujer,Jesús María,Mercado Pago,,0.0,127.27
2023-01-19,15,WAIRA-10968,rvizcaino@gmail.com,paid,Falda,Hombre,San Isidro,Mercado Pago,BIENVENIDA,14.0,126.23
2023-12-26,15,WAIRA-10989,amalia79@alvarado.com,paid,Short,Mujer,La Victoria,Mercado Pago,,0.0,638.73
2024-09-19,15,WAIRA-11030,viniciopellicer@corral-rosell.org,paid,Vestido,Unisex,Miraflores,Transferencia,,0.0,235.72
2023-09-10,15,WAIRA-11094,abrahambustos@yahoo.com,pending,Short,Unisex,San Borja,Mercado Pago,,0.0,208.74
2024-06-15,15,WAIRA-11153,abigail76@rios.org,paid,Short,Mujer,Chorrillos,Mercado Pago,,0.0,613.42
2023-06-02,15,WAIRA-11185,godofredo05@hotmail.com,paid,Casaca,Unisex,Santiago de Surco,Mercado Pago,,0.0,292.0
2024-04-08,15,WAIRA-11194,hugarte@guerra-ocana.es,paid,Pantalón,Unisex,San Isidro,Mercado Pago,,0.0,504.23
