Name,Email,Financial Status,Paid at,Fulfillment Status,Fulfilled at,Accepts Marketing,Currency,Subtotal,Shipping,Taxes,Total,Discount Code,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem name,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Lineitem fulfillment status,Billing Name,Billing Street,Billing Address1,Billing Address2,Billing Company,Billing City,Billing Zip,Billing Province,Billing Country,Billing Phone,Shipping Name,Shipping Street,Shipping Address1,Shipping Address2,Shipping Company,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Shipping Phone,Notes,Note Attributes,Cancelled at,Payment Method,Payment Reference,Refunded Amount,Vendor,Id,Tags,Risk Level,Source,Lineitem discount,Tax 1 Name,Tax 1 Value,Tax 2 Name,Tax 2 Value,Tax 3 Name,Tax 3 Value,Tax 4 Name,Tax 4 Value,Tax 5 Name,Tax 5 Value,Phone,Receipt Number,Duties,Billing Province Name,Shipping Province Name,Payment ID,Payment Terms Name,Next Payment Due At,Payment References
WAIRA-12079,pinacaridad@hotmail.com,paid,2023-06-21 17:48:38.000000 UTC,fulfilled,2023-06-23 16:48:38.000000 UTC,true,PEN,135.3,10,0,145.3,,0.0,Estándar,2023-06-21 16:48:38.000000 UTC,1,Falda Silvestre - Rojo - M,135.3,173.81,FALD-SIL-ROJ-M,true,true,fulfilled,Victorino Reina Sales,Avenida Pascual Pedro 40 Puerta 7 ,Avenida Pascual Pedro 40 Puerta 7 ,,,Jesús María,87158,PE-LIM,PE,+34 978417661,Victorino Reina Sales,Avenida Pascual Pedro 40 Puerta 7 ,Avenida Pascual Pedro 40 Puerta 7 ,,,Jesús María,87158,PE-LIM,PE,+34 978417661,,,,Mercado Pago,5031e449-ab51-4d46-affb-f54137396bae,0,WAIRA,1.6958177098424404e+19,,Low,web,0,,,,,,,,,,,+34 978417661,,,Lima (Departamento),Lima (Departamento),f1a63099-fee7-49cc-a9c4-e2acb8716563,,,
WAIRA-12080,xamador@sureda-collado.es,paid,2023-03-01 02:18:28.000000 UTC,unfulfilled,,true,PEN,521.27,10,0,531.27,,0.0,Estándar,2023-03-01 01:18:28.000000 UTC,1,Polo Pedro Hombre - Verde - S,161.91,207.63,POLO-PED-VER-S,true,true,pending,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,,,,Transferencia,438eece6-a362-4dad-9bc7-f5af222a7638,0,WAIRA,3.3939302711466593e+18,,Low,web,0,,,,,,,,,,,+34896 436 408,,,Lima (Departamento),Lima (Departamento),92ae71cc-ffef-4d3a-8f1d-b934bfef201f,,,
WAIRA-12080,xamador@sureda-collado.es,paid,2023-03-01 02:18:28.000000 UTC,unfulfilled,,true,PEN,521.27,10,0,531.27,,0.0,Estándar,2023-03-01 01:18:28.000000 UTC,1,Polo Mateo Hombre - Azul - XL,191.95,221.21,POLO-MAT-AZU-XL,true,true,pending,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,,,,Transferencia,49426462-5940-44fb-9dd6-d829db49edeb,0,WAIRA,1.7266862015540056e+19,,Low,web,0,,,,,,,,,,,+34896 436 408,,,Lima (Departamento),Lima (Departamento),083b7a67-3350-4b26-830a-69008ac6ce89,,,
WAIRA-12080,xamador@sureda-collado.es,paid,2023-03-01 02:18:28.000000 UTC,unfulfilled,,true,PEN,521.27,10,0,531.27,,0.0,Estándar,2023-03-01 01:18:28.000000 UTC,1,Blusa Marcial - Celeste - L,84.62,,BLUS-MAR-CEL-L,true,true,pending,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,,,,Transferencia,cadb1efa-8bc4-45b1-b9b8-408e22d08eed,0,WAIRA,1.4224445843516312e+19,,Low,web,0,,,,,,,,,,,+34896 436 408,,,Lima (Departamento),Lima (Departamento),c0a13889-9a6c-4c90-92bc-9f48c5cba0c7,,,
WAIRA-12080,xamador@sureda-collado.es,paid,2023-03-01 02:18:28.000000 UTC,unfulfilled,,true,PEN,521.27,10,0,531.27,,0.0,Estándar,2023-03-01 01:18:28.000000 UTC,1,Casaca Trinidad - Rojo - M,82.79,110.68,CASA-TRI-ROJ-M,true,true,pending,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,Adelia Campillo Sebastián,Cuesta de Malena Crespi 70,Cuesta de Malena Crespi 70,,,Santiago de Surco,26376,PE-LIM,PE,+34896 436 408,,,,Transferencia,8aaffc14-30ac-48c6-83b8-aed8d4331414,0,WAIRA,1.6816541123897737e+19,,Low,web,0,,,,,,,,,,,+34896 436 408,,,Lima (Departamento),Lima (Departamento),36cfcd7c-d7d3-4f02-b346-05bd76b8f451,,,
WAIRA-12081,lcastejon@ropero.com,paid,2023-03-18 01:26:22.000000 UTC,fulfilled,2023-03-20 00:26:22.000000 UTC,true,PEN,324.88,10,0,334.88,,0.0,Estándar,2023-03-18 00:26:22.000000 UTC,1,Falda Daniela Mujer - Beige - S,148.27,,FALD-DAN-BEI-S,true,true,fulfilled,Evita Abascal-Barrena,Pasaje Rosenda Asenjo 50 Apt. 28 ,Pasaje Rosenda Asenjo 50 Apt. 28 ,,,San Isidro,7966,PE-LIM,PE,+34745387695,Evita Abascal-Barrena,Pasaje Rosenda Asenjo 50 Apt. 28 ,Pasaje Rosenda Asenjo 50 Apt. 28 ,,,San Isidro,7966,PE-LIM,PE,+34745387695,,,,Transferencia,59cf1aa8-a103-4011-871d-2144ada59134,0,WAIRA,3.5976654729523548e+18,,Low,web,0,,,,,,,,,,,+34745387695,,,Lima (Departamento),Lima (Departamento),77edca50-4237-475b-959c-ffb557b4328c,,,
WAIRA-12081,lcastejon@ropero.com,paid,2023-03-18 01:26:22.000000 UTC,fulfilled,2023-03-20 00:26:22.000000 UTC,true,PEN,324.88,10,0,334.88,,0.0,Estándar,2023-03-18 00:26:22.000000 UTC,1,Short Valeria Mujer - Marrón - M,176.61,187.44,SHOR-VAL-MAR-M,true,true,fulfilled,Evita Abascal-Barrena,Pasaje Rosenda Asenjo 50 Apt. 28 ,Pasaje Rosenda Asenjo 50 Apt. 28 ,,,San Isidro,7966,PE-LIM,PE,+34745387695,Evita Abascal-Barrena,Pasaje Rosenda Asenjo 50 Apt. 28 ,Pasaje Rosenda Asenjo 50 Apt. 28 ,,,San Isidro,7966,PE-LIM,PE,+34745387695,,,,Transferencia,682ada63-7882-40c4-8374-a5ae553e07c7,0,WAIRA,1.2396893408216107e+19,,Low,web,0,,,,,,,,,,,+34745387695,,,Lima (Departamento),Lima (Departamento),a9cdf716-a0c0-4296-81ce-8daa899bfa2c,,,
WAIRA-12082,pablo73@gmail.com,pending,,unfulfilled,,true,PEN,231.11,10,0,241.11,SUERTE,99.05,Estándar,2023-01-17 03:11:54.000000 UTC,1,Polera Carla Mujer - Azul - M,115.53,,POLE-CAR-AZU-M,true,true,pending,Bernarda Bautista,Callejón de Cornelio Isern 795 Puerta 8 ,Callejón de Cornelio Isern 795 Puerta 8 ,,,Magdalena,65765,PE-LIM,PE,+34743 76 65 40,Bernarda Bautista,Callejón de Cornelio Isern 795 Puerta 8 ,Callejón de Cornelio Isern 795 Puerta 8 ,,,Magdalena,65765,PE-LIM,PE,+34743 76 65 40,,,,Mercado Pago,,0,WAIRA,1.8196784369604315e+19,,Low,web,0,,,,,,,,,,,+34743 76 65 40,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12082,pablo73@gmail.com,pending,,unfulfilled,,true,PEN,231.11,10,0,241.11,SUERTE,99.05,Estándar,2023-01-17 03:11:54.000000 UTC,1,Saco Luis Hombre - Celeste - M,119.81,,SACO-LUI-CEL-M,true,true,pending,Bernarda Bautista,Callejón de Cornelio Isern 795 Puerta 8 ,Callejón de Cornelio Isern 795 Puerta 8 ,,,Magdalena,65765,PE-LIM,PE,+34743 76 65 40,Bernarda Bautista,Callejón de Cornelio Isern 795 Puerta 8 ,Callejón de Cornelio Isern 795 Puerta 8 ,,,Magdalena,65765,PE-LIM,PE,+34743 76 65 40,,,,Mercado Pago,,0,WAIRA,1.2536950411635278e+19,,Low,web,0,,,,,,,,,,,+34743 76 65 40,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12082,pablo73@gmail.com,pending,,unfulfilled,,true,PEN,231.11,10,0,241.11,SUERTE,99.05,Estándar,2023-01-17 03:11:54.000000 UTC,1,Chompa Pilar - Rosado - XS,94.82,,CHOM-PIL-ROS-XS,true,true,pending,Bernarda Bautista,Callejón de Cornelio Isern 795 Puerta 8 ,Callejón de Cornelio Isern 795 Puerta 8 ,,,Magdalena,65765,PE-LIM,PE,+34743 76 65 40,Bernarda Bautista,Callejón de Cornelio Isern 795 Puerta 8 ,Callejón de Cornelio Isern 795 Puerta 8 ,,,Magdalena,65765,PE-LIM,PE,+34743 76 65 40,,,,Mercado Pago,,0,WAIRA,8.1327064735243479e+18,,Low,web,0,,,,,,,,,,,+34743 76 65 40,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12083,maricruzcasas@rozas.com,paid,2024-09-16 21:19:17.000000 UTC,fulfilled,2024-09-18 20:19:17.000000 UTC,true,PEN,360.31,10,0,370.31,,0.0,Estándar,2024-09-16 20:19:17.000000 UTC,3,Chompa Sofía Mujer - Negro - M,88.08,108.86,CHOM-SOF-NEG-M,true,true,fulfilled,Noelia Clemente-Jáuregui,Alameda Perlita Varela 37 Piso 6 ,Alameda Perlita Varela 37 Piso 6 ,,,La Victoria,36955,PE-LIM,PE,+34 716 644 738,Noelia Clemente-Jáuregui,Alameda Perlita Varela 37 Piso 6 ,Alameda Perlita Varela 37 Piso 6 ,,,La Victoria,36955,PE-LIM,PE,+34 716 644 738,,,,Mercado Pago,597af391-a190-4875-834b-90b855d08202,0,WAIRA,1.8159549799132624e+17,,Low,web,0,,,,,,,,,,,+34 716 644 738,,,Lima (Departamento),Lima (Departamento),8a70e72c-6be1-4748-aa2c-31a6c1935d87,,,
WAIRA-12083,maricruzcasas@rozas.com,paid,2024-09-16 21:19:17.000000 UTC,fulfilled,2024-09-18 20:19:17.000000 UTC,true,PEN,360.31,10,0,370.31,,0.0,Estándar,2024-09-16 20:19:17.000000 UTC,1,Blusa Fernanda Mujer - Gris - M,96.07,119.72,BLUS-FER-GRI-M,true,true,fulfilled,Noelia Clemente-Jáuregui,Alameda Perlita Varela 37 Piso 6 ,Alameda Perlita Varela 37 Piso 6 ,,,La Victoria,36955,PE-LIM,PE,+34 716 644 738,Noelia Clemente-Jáuregui,Alameda Perlita Varela 37 Piso 6 ,Alameda Perlita Varela 37 Piso 6 ,,,La Victoria,36955,PE-LIM,PE,+34 716 644 738,,,,Mercado Pago,c0a66089-fabe-4ff0-bb1f-6c797fb3eab7,0,WAIRA,3.1914309353863444e+18,,Low,web,0,,,,,,,,,,,+34 716 644 738,,,Lima (Departamento),Lima (Departamento),9d82e308-d43a-4832-b04e-bb008120df77,,,
WAIRA-12084,encarnacionherrera@yahoo.com,paid,2023-06-20 01:08:13.000000 UTC,fulfilled,2023-06-22 00:08:13.000000 UTC,true,PEN,106.73,10,0,116.73,,0.0,Estándar,2023-06-20 00:08:13.000000 UTC,1,Falda Sofía Mujer - Celeste - S,106.73,153.84,FALD-SOF-CEL-S,true,true,fulfilled,Otilia del Aragón,Ronda de Guadalupe Alarcón 38,Ronda de Guadalupe Alarcón 38,,,Surquillo,65316,PE-LIM,PE,+34982 956 392,Otilia del Aragón,Ronda de Guadalupe Alarcón 38,Ronda de Guadalupe Alarcón 38,,,Surquillo,65316,PE-LIM,PE,+34982 956 392,,,,Mercado Pago,1ce84377-5a60-4095-81dc-72cdc56804f9,0,WAIRA,1.6148298261208322e+19,,Low,web,0,,,,,,,,,,,+34982 956 392,,,Lima (Departamento),Lima (Departamento),1d45e0e2-0ba6-4ec7-a0c9-a977ca8e254f,,,
WAIRA-12085,usaenz@yahoo.com,paid,2023-04-26 11:35:30.000000 UTC,fulfilled,2023-04-28 10:35:30.000000 UTC,false,PEN,577.01,10,0,587.01,,0.0,Estándar,2023-04-26 10:35:30.000000 UTC,2,Polera Luis Hombre - Marrón - L,97.32,,POLE-LUI-MAR-L,true,true,fulfilled,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,,,,Mercado Pago,62105ea4-2dc5-44df-b963-43b2f66a6b33,0,WAIRA,9.1444808321621893e+18,,Low,web,0,,,,,,,,,,,+34 961018560,,,Lima (Departamento),Lima (Departamento),2577f2b3-9ae1-40ee-a070-79cb1d37fa24,,,
WAIRA-12085,usaenz@yahoo.com,paid,2023-04-26 11:35:30.000000 UTC,fulfilled,2023-04-28 10:35:30.000000 UTC,false,PEN,577.01,10,0,587.01,,0.0,Estándar,2023-04-26 10:35:30.000000 UTC,1,Blusa Pedro Hombre - Rosado - L,117.85,,BLUS-PED-ROS-L,true,true,fulfilled,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,,,,Mercado Pago,d6bb0c7d-2321-461a-8254-51d63dcfe4a7,0,WAIRA,7.90776601270677e+18,,Low,web,0,,,,,,,,,,,+34 961018560,,,Lima (Departamento),Lima (Departamento),29ab3163-0043-49ef-af7a-abf94eeee55f,,,
WAIRA-12085,usaenz@yahoo.com,paid,2023-04-26 11:35:30.000000 UTC,fulfilled,2023-04-28 10:35:30.000000 UTC,false,PEN,577.01,10,0,587.01,,0.0,Estándar,2023-04-26 10:35:30.000000 UTC,1,Falda Carla Mujer - Azul Marino - M,181.65,,FALD-CAR-AZU-M,true,true,fulfilled,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,,,,Mercado Pago,469c662d-a204-4ffe-b164-3ac66ec5b943,0,WAIRA,4.9794014245062124e+18,,Low,web,0,,,,,,,,,,,+34 961018560,,,Lima (Departamento),Lima (Departamento),bc529dde-9278-450d-a6c2-1df844522cc6,,,
WAIRA-12085,usaenz@yahoo.com,paid,2023-04-26 11:35:30.000000 UTC,fulfilled,2023-04-28 10:35:30.000000 UTC,false,PEN,577.01,10,0,587.01,,0.0,Estándar,2023-04-26 10:35:30.000000 UTC,1,Chompa Mateo Hombre - Azul - XS,82.87,,CHOM-MAT-AZU-XS,true,true,fulfilled,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,Juan Antonio Teodoro Barba Sarmiento,Cuesta Ofelia Alsina 4 Puerta 4 ,Cuesta Ofelia Alsina 4 Puerta 4 ,,,Pueblo Libre,49134,PE-LIM,PE,+34 961018560,,,,Mercado Pago,7a8e693b-53e6-4093-9e7f-f7247e3487ca,0,WAIRA,2.6038706462150692e+18,,Low,web,0,,,,,,,,,,,+34 961018560,,,Lima (Departamento),Lima (Departamento),453e0e4b-b818-419b-ab52-a54c7c9b92c7,,,
WAIRA-12086,angelicabonilla@yahoo.com,pending,,unfulfilled,,false,PEN,401.76,10,0,411.76,SUERTE,172.19,Estándar,2024-06-28 11:00:40.000000 UTC,1,Polera Mateo Hombre - Azul - M,80.02,,POLE-MAT-AZU-M,true,true,pending,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,,,,Mercado Pago,,0,WAIRA,9.8481104355090289e+18,,Low,web,0,,,,,,,,,,,+34915051444,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12086,angelicabonilla@yahoo.com,pending,,unfulfilled,,false,PEN,401.76,10,0,411.76,SUERTE,172.19,Estándar,2024-06-28 11:00:40.000000 UTC,1,Casaca Carla Mujer - Blanco - M,162.22,,CASA-CAR-BLA-M,true,true,pending,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,,,,Mercado Pago,,0,WAIRA,3.0531794760802432e+17,,Low,web,0,,,,,,,,,,,+34915051444,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12086,angelicabonilla@yahoo.com,pending,,unfulfilled,,false,PEN,401.76,10,0,411.76,SUERTE,172.19,Estándar,2024-06-28 11:00:40.000000 UTC,1,Blusa Andrés Hombre - Marrón - XS,91.21,,BLUS-AND-MAR-XS,true,true,pending,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,,,,Mercado Pago,,0,WAIRA,1.8245792185545083e+19,,Low,web,0,,,,,,,,,,,+34915051444,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12086,angelicabonilla@yahoo.com,pending,,unfulfilled,,false,PEN,401.76,10,0,411.76,SUERTE,172.19,Estándar,2024-06-28 11:00:40.000000 UTC,2,Polo Ángeles - Azul Marino - M,120.25,,POLO-ÁNG-AZU-M,true,true,pending,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,Paco Luján Bejarano,Avenida de Eva Córdoba 90,Avenida de Eva Córdoba 90,,,San Miguel,8270,PE-LIM,PE,+34915051444,,,,Mercado Pago,,0,WAIRA,6.71968513898005e+17,,Low,web,0,,,,,,,,,,,+34915051444,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12087,jaendario@vina.com,pending,,unfulfilled,,true,PEN,1193.65,10,0,1203.65,,0.0,Estándar,2024-01-10 20:20:15.000000 UTC,3,Casaca Gil - Gris - XL,115.61,141.61,CASA-GIL-GRI-XL,true,true,pending,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,,,,Visa,,0,WAIRA,1.8194645913627609e+19,,Low,web,0,,,,,,,,,,,+34745040219,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12087,jaendario@vina.com,pending,,unfulfilled,,true,PEN,1193.65,10,0,1203.65,,0.0,Estándar,2024-01-10 20:20:15.000000 UTC,1,Polera Fernanda Mujer - Blanco - M,181.64,230.96,POLE-FER-BLA-M,true,true,pending,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,,,,Visa,,0,WAIRA,1.7498446369835864e+19,,Low,web,0,,,,,,,,,,,+34745040219,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12087,jaendario@vina.com,pending,,unfulfilled,,true,PEN,1193.65,10,0,1203.65,,0.0,Estándar,2024-01-10 20:20:15.000000 UTC,3,Casaca Luis Hombre - Rojo - XS,155.64,174.48,CASA-LUI-ROJ-XS,true,true,pending,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,,,,Visa,,0,WAIRA,55983815383534696.0,,Low,web,0,,,,,,,,,,,+34745040219,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12087,jaendario@vina.com,pending,,unfulfilled,,true,PEN,1193.65,10,0,1203.65,,0.0,Estándar,2024-01-10 20:20:15.000000 UTC,1,Camisa Sofía Mujer - Blanco - L,198.26,213.84,CAMI-SOF-BLA-L,true,true,pending,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,Serafina Egea Artigas,Rambla de Luis Ángel Infante 95 Piso 4 ,Rambla de Luis Ángel Infante 95 Piso 4 ,,,Lince,43720,PE-LIM,PE,+34745040219,,,,Visa,,0,WAIRA,8.3543620427632015e+18,,Low,web,0,,,,,,,,,,,+34745040219,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12088,gabrielagrande@yahoo.com,paid,2023-05-22 07:43:23.000000 UTC,fulfilled,2023-05-24 06:43:23.000000 UTC,false,PEN,375.51,10,0,385.51,,0.0,Estándar,2023-05-22 06:43:23.000000 UTC,1,Polera Andrea Mujer - Blanco - M,99.89,139.84,POLE-AND-BLA-M,true,true,fulfilled,Eloy Becerra Ribas,C. Adoración Manjón 98 Puerta 5 ,C. Adoración Manjón 98 Puerta 5 ,,,San Borja,56950,PE-LIM,PE,+34 730 360 787,Eloy Becerra Ribas,C. Adoración Manjón 98 Puerta 5 ,C. Adoración Manjón 98 Puerta 5 ,,,San Borja,56950,PE-LIM,PE,+34 730 360 787,,,,Mercado Pago,abcc6a7c-446c-4209-b2c0-781eb3eaed95,0,WAIRA,9.1320238102644818e+18,,Low,web,0,,,,,,,,,,,+34 730 360 787,,,Lima (Departamento),Lima (Departamento),929ce57f-d778-4c1e-aba4-054ebc515668,,,
WAIRA-12088,gabrielagrande@yahoo.com,paid,2023-05-22 07:43:23.000000 UTC,fulfilled,2023-05-24 06:43:23.000000 UTC,false,PEN,375.51,10,0,385.51,,0.0,Estándar,2023-05-22 06:43:23.000000 UTC,1,Casaca Carlos Hombre - Negro - S,101.32,121.98,CASA-CAR-NEG-S,true,true,fulfilled,Eloy Becerra Ribas,C. Adoración Manjón 98 Puerta 5 ,C. Adoración Manjón 98 Puerta 5 ,,,San Borja,56950,PE-LIM,PE,+34 730 360 787,Eloy Becerra Ribas,C. Adoración Manjón 98 Puerta 5 ,C. Adoración Manjón 98 Puerta 5 ,,,San Borja,56950,PE-LIM,PE,+34 730 360 787,,,,Mercado Pago,47e043b1-10ba-4657-99f9-1b7d2c0cd462,0,WAIRA,1.6507957866701312e+18,,Low,web,0,,,,,,,,,,,+34 730 360 787,,,Lima (Departamento),Lima (Departamento),68c9e5ed-044a-45bf-9e9c-a520d7ffdcd3,,,
WAIRA-12088,gabrielagrande@yahoo.com,paid,2023-05-22 07:43:23.000000 UTC,fulfilled,2023-05-24 06:43:23.000000 UTC,false,PEN,375.51,10,0,385.51,,0.0,Estándar,2023-05-22 06:43:23.000000 UTC,1,Blusa Prudencia - Celeste - M,174.3,205.46,BLUS-PRU-CEL-M,true,true,fulfilled,Eloy Becerra Ribas,C. Adoración Manjón 98 Puerta 5 ,C. Adoración Manjón 98 Puerta 5 ,,,San Borja,56950,PE-LIM,PE,+34 730 360 787,Eloy Becerra Ribas,C. Adoración Manjón 98 Puerta 5 ,C. Adoración Manjón 98 Puerta 5 ,,,San Borja,56950,PE-LIM,PE,+34 730 360 787,,,,Mercado Pago,8427f5c0-d855-4b4f-aa93-760b6a2865e9,0,WAIRA,1.8257269465286593e+19,,Low,web,0,,,,,,,,,,,+34 730 360 787,,,Lima (Departamento),Lima (Departamento),b3e665f5-9a6e-4258-a199-bc7fd6701e5a,,,
WAIRA-12089,odalis77@hotmail.com,pending,,unfulfilled,,false,PEN,695.19,10,0,705.19,,0.0,Estándar,2024-04-20 12:26:05.000000 UTC,1,Blusa Luis Hombre - Marrón - S,149.47,191.04,BLUS-LUI-MAR-S,true,true,pending,Jeremías Ribera Ortega,Cuesta Artemio Sotelo 26,Cuesta Artemio Sotelo 26,,,Surquillo,10404,PE-LIM,PE,+34 707568875,Jeremías Ribera Ortega,Cuesta Artemio Sotelo 26,Cuesta Artemio Sotelo 26,,,Surquillo,10404,PE-LIM,PE,+34 707568875,,,,Transferencia,,0,WAIRA,9.7505061497017672e+18,,Low,web,0,,,,,,,,,,,+34 707568875,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12089,odalis77@hotmail.com,pending,,unfulfilled,,false,PEN,695.19,10,0,705.19,,0.0,Estándar,2024-04-20 12:26:05.000000 UTC,1,Vestido Camila Mujer - Celeste - M,194.38,216.3,VEST-CAM-CEL-M,true,true,pending,Jeremías Ribera Ortega,Cuesta Artemio Sotelo 26,Cuesta Artemio Sotelo 26,,,Surquillo,10404,PE-LIM,PE,+34 707568875,Jeremías Ribera Ortega,Cuesta Artemio Sotelo 26,Cuesta Artemio Sotelo 26,,,Surquillo,10404,PE-LIM,PE,+34 707568875,,,,Transferencia,,0,WAIRA,1.6811747975801555e+19,,Low,web,0,,,,,,,,,,,+34 707568875,,,Lima (Departamento),Lima (Departamento),,,,
WAIRA-12089,odalis77@hotmail.com,pending,,unfulfilled,,false,PEN,695.19,10,0,705.19,,0.0,Estándar,2024-04-20 12:26:05.000000 UTC,1,Falda Ruperto - Gris - M,171.11,200.08,FALD-RUP-GRI-M,true,true,pending,Jeremías Ribera Ortega,Cuesta Artemio Sotelo 26,Cuesta Artemio Sotelo 26,,,Surquillo,10404,PE-LIM,PE,+34 707568875,Jeremías Ribera Ortega,Cuesta Artemio Sotelo 26,Cuesta Artemio Sotelo 26,,,Surquillo,10404,PE-LIM,PE,+34 707568875,,,,Transferencia,,0,WAIRA,7.1265420284338668e+18,,Low,web,0,,,,,,,,,,,+34 707568875,,,Lima (Departamento),Lima (Departamento),,,,
